user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,activity
896_207,-153.29000000000002,-1.5,-1.5329000000000002,100.0,0.8547260321295941,0.73055659,1.7550894564095587,1.04,3.68,-3.68,904.4000000000002,9.28,9.044000000000002,100.0,1.7648767662361016,3.1147899999999993,9.214593100077723,13.38,13.38,5.22,279.666599356,2.3426998,2.79666599356,100.0,2.093562239018894,4.383002848645805,3.4934715582326907,8.894087,8.894087,-1.525479,Upstairs
896_208,-289.8299999999999,-2.68,-2.8982999999999994,100.0,2.5076311750335214,6.28821411,3.832539236589757,1.95,10.76,-10.76,909.17,9.49,9.0917,100.0,3.1485647698594357,9.91346011,9.62145877712938,14.94,14.94,2.96,159.41255009,0.939803985,1.5941255009,100.0,3.333661817700166,11.113301114791975,3.6952046259187936,11.985906,11.985906,-3.9499009,Jogging
896_209,-306.19,-3.66,-3.0619,100.0,5.26329567761493,27.70228139,6.0891307261381735,7.7,13.06,-13.06,815.69,9.79,8.1569,100.0,7.948512275262585,63.17884739,11.389199488989558,19.57,19.57,-9.96,107.68246783000002,-0.231545915,1.0768246783000002,100.0,4.977663659494193,24.777135507049124,5.092807368715708,12.912089,12.912089,-7.7363577,Jogging
896_210,-488.06999999999994,-4.86,-4.880699999999999,100.0,0.04315680711081397,0.001862510000000003,4.880890799843816,-4.79,4.99,-4.99,-225.67999999999998,-2.26,-2.2567999999999997,100.0,0.03029455396601824,0.0009177599999999915,2.25700332299268,-2.18,2.34,-2.34,788.4274525999997,7.8861814,7.884274525999997,100.0,0.031179658904810306,0.0009721711294203167,7.88433617830074,7.9679036,7.9679036,7.8180795,Sitting
896_211,-428.0,-4.29,-4.28,100.0,0.05108815909777928,0.0026100000000000077,4.2803048956820815,-4.18,4.48,-4.48,-225.67999999999992,-2.26,-2.2567999999999993,100.0,0.025724696305301515,0.0006617599999999934,2.256946609913491,-2.18,2.3,-2.3,825.5701989999999,8.240311,8.255701989999999,100.0,0.03528986643570483,0.0012453746730498863,8.255777414778272,8.349273,8.349273,8.117727,Sitting
896_212,-124.35000000000001,-0.5700000000000001,-1.2435,100.0,5.144501992418702,26.465900749999996,5.292654626933444,11.37,15.01,-15.01,796.8599999999999,8.315,7.968599999999999,100.0,7.792568000344944,60.72411604,11.145523854893497,19.57,19.57,-11.37,58.37680983,-0.23154591,0.5837680983,100.0,5.235092919195683,27.406197872612776,5.267540513864661,12.789507,12.789507,-11.686258,Jogging
896_213,-296.45,-3.17,-2.9644999999999997,100.0,4.961597399023827,24.617448750000005,5.779767209845047,6.51,14.37,-14.37,847.0699999999999,8.655000000000001,8.470699999999999,100.0,7.064890834966949,49.912682509999996,11.030205845767338,19.57,19.57,-9.47,159.058421134,1.5322891,1.5905842113400002,100.0,3.891000120317634,15.139881936311843,4.2035508881986825,11.958665,11.958665,-6.932757,Jogging
896_214,-108.09,-1.38,-1.0809,100.0,2.5407353640235737,6.455336190000001,2.7611014106693004,4.14,7.21,-7.21,987.97,10.0,9.8797,100.0,3.596194225844872,12.932612909999998,10.513852053362745,16.28,16.28,3.57,44.007344174,-0.19068487,0.44007344174,100.0,3.215208072434724,10.337562949049415,3.2451852925795013,10.923519,10.923519,-6.8237944,Walking
896_215,-197.03000000000003,-1.935,-1.9703000000000004,100.0,5.618602220303551,31.56869090999999,5.954055172737316,13.48,15.66,-15.66,831.36,8.844999999999999,8.313600000000001,100.0,8.68980017261617,75.51262704000001,12.026161981280646,19.57,19.57,-13.63,28.493770785999992,-0.32007818,0.28493770785999994,100.0,5.8943982886004935,34.743931184656425,5.901281274606128,14.628253,14.628253,-11.836082,Jogging
896_216,-430.53999999999985,-4.33,-4.305399999999999,100.0,0.05953855893452589,0.0035448400000000126,4.305811654032256,-4.18,4.44,-4.44,-222.93,-2.22,-2.2293000000000003,100.0,0.03432943343546455,0.0011785099999999916,2.2295643072134075,-2.07,2.3,-2.3,833.2929029999999,8.349273,8.332929029999999,100.0,0.040312155972226295,0.0016250699191291001,8.333026538355428,8.430995,8.430995,8.240311,Sitting
896_217,-116.26,-1.29,-1.1626,100.0,2.1857047467578963,4.77730524,2.475670414251461,4.06,5.48,-5.48,982.6000000000001,9.79,9.826,100.0,3.5711202724075255,12.7529,10.454815923774078,18.31,18.31,3.11,38.913333050000006,-0.17025435,0.38913333050000004,100.0,3.154005122909119,9.947748315336966,3.177919612614987,10.95076,10.95076,-7.273266,Walking
896_218,-141.28,-1.42,-1.4128,100.0,1.1567558774434648,1.3380841600000002,1.825948520632496,0.99,5.33,-5.33,942.7199999999999,9.51,9.4272,100.0,1.5817187360589746,2.5018341600000005,9.558971388177705,13.8,13.8,4.67,204.08728890799995,1.3007431500000002,2.0408728890799996,100.0,1.896499970203099,3.596712136980355,2.7860140499218775,8.580819,8.580819,-0.6537767,Upstairs
896_219,-133.77999999999997,-1.16,-1.3377999999999997,100.0,1.5586068009603962,2.42925516,2.054011684484779,2.87,5.56,-5.56,953.33,9.45,9.5333,100.0,2.855143448235132,8.15184411,9.951665840451035,18.62,18.62,3.49,164.81982743999998,1.7297841,1.6481982743999999,100.0,1.9587949421904989,3.8368776255510797,2.5599678078613053,7.3549876,7.3549876,-3.173541,Downstairs
896_220,-163.74,-1.5,-1.6374000000000002,100.0,1.384490245541658,1.91681324,2.1442695726050864,1.69,5.41,-5.41,920.5199999999999,9.265,9.205199999999998,100.0,1.859207078299779,3.45665096,9.391078638793308,13.82,13.82,4.75,203.63781879400003,1.4573772,2.0363781879400005,100.0,2.129386614251845,4.534287352954936,2.946374632878978,7.5865335,7.5865335,-1.6889231,Upstairs
896_221,-117.75999999999999,-0.865,-1.1776,100.0,1.8113802030495971,3.28109824,2.160518456297006,2.76,8.24,-8.24,979.19,9.49,9.7919,100.0,3.379936299695602,11.423969389999998,10.358825946988393,18.81,18.81,3.11,158.67704995000003,1.920469,1.5867704995000003,100.0,2.681602277166394,7.190990772903991,3.1158997722949096,7.8180795,8.580819,-8.580819,Downstairs
896_222,-113.64,-1.33,-1.1364,100.0,2.1323388661279896,4.546869040000001,2.4162520563881573,4.4,5.86,-5.86,1001.46,10.135,10.0146,100.0,3.9350243760363166,15.484416840000002,10.759954925556146,19.08,19.08,2.11,37.53767897,-0.265596785,0.3753767897,100.0,3.709845343832697,13.762952475157142,3.7287880349253726,12.4489975,12.4489975,-5.8567495,Walking
896_223,-88.37,-1.0150000000000001,-0.8837,100.0,2.4463608298858937,5.984681309999998,2.6010780457341145,6.13,6.28,-6.28,997.97,10.82,9.979700000000001,100.0,3.5168171561797177,12.368002909999998,10.581229370919054,16.55,16.55,2.45,36.911141036000004,0.0,0.36911141036000006,100.0,3.1630779026154157,10.005061818013937,3.1845415763139107,10.732834,10.732834,-5.284695,Walking
896_224,-89.61000000000001,-1.23,-0.8961000000000001,100.0,2.1650509901616637,4.687445790000001,2.343169007988967,4.82,5.18,-5.18,989.41,10.344999999999999,9.8941,100.0,3.4997923066947845,12.248546189999999,10.49484449622766,16.4,16.4,2.68,80.060401074,-0.10896278,0.80060401074,100.0,3.8732588114915765,15.002133820797141,3.955135977790159,11.727119,11.727119,-8.267551,Walking
896_225,-169.62,-1.67,-1.6962000000000002,100.0,1.5829085760081028,2.50559956,2.3200633612037405,1.99,6.55,-6.55,921.9200000000001,9.66,9.2192,100.0,2.408370270535658,5.800247359999999,9.528583105582907,14.18,14.18,2.07,221.12634475600004,1.7978859,2.2112634475600004,100.0,1.975097300222284,3.901009345345355,2.9649106866582495,8.049625,8.049625,-1.3075534,Upstairs
896_226,-90.80999999999999,-0.97,-0.9080999999999999,100.0,2.242214394298636,5.027525389999999,2.4191260818733697,4.48,5.75,-5.75,987.2299999999999,10.135,9.8723,100.0,3.2556759221396714,10.59942571,10.395274551448844,15.55,15.55,3.41,74.707605714,0.11577296,0.7470760571399999,100.0,3.274044518974805,10.719367512228962,3.3581974550911697,11.727119,11.727119,-6.891896,Walking
896_227,-338.96999999999997,-2.9050000000000002,-3.3896999999999995,100.0,5.393848432242049,29.093600910000006,6.370531139551866,7.16,15.6,-15.6,810.1600000000002,9.225,8.101600000000001,100.0,8.007142651408179,64.11433344,11.390796987041774,19.57,19.57,-10.99,125.048409656,0.5720546,1.2504840965600001,100.0,5.108676190098524,26.098572415279563,5.259494547105172,14.015338,14.015338,-8.880466,Jogging
896_228,-148.82999999999998,-1.5150000000000001,-1.4882999999999997,100.0,1.0729101127307916,1.1511361100000002,1.834713329106212,3.17,4.14,-4.14,890.76,9.29,8.9076,100.0,1.937694568295014,3.7546602400000006,9.115920030364462,13.33,13.33,4.86,277.88233308,1.920469,2.7788233308000003,100.0,2.2881348679931874,5.235561174126202,3.5996416874356547,9.847511,9.847511,-1.0351465,Upstairs
896_229,-274.12000000000006,-2.925,-2.7412000000000005,100.0,5.473291017294804,29.95691455999999,6.121363573583912,8.92,13.78,-13.78,780.1,8.504999999999999,7.801,100.0,7.186616797909848,51.647461,10.60674606088031,19.53,19.53,-9.72,107.90039284400004,1.03514645,1.0790039284400004,100.0,4.175844255290663,17.43767524444403,4.31299486691475,12.830367,12.830367,-7.014479,Jogging
896_230,-156.09999999999997,-1.5,-1.5609999999999997,100.0,1.5837149364705756,2.5081529999999996,2.2237072649069614,1.84,5.43,-5.43,934.4699999999999,8.54,9.3447,100.0,3.2316248095965596,10.443398909999999,9.88771040231256,17.77,17.77,4.1,225.416755864,2.2405471500000003,2.2541675586400003,100.0,1.82607011066295,3.3345320490565986,2.901000419076429,8.430995,8.430995,-3.1463003,Downstairs
896_231,-103.64999999999999,-1.25,-1.0365,100.0,2.292981192683446,5.257762749999999,2.5163654345106554,3.83,6.28,-6.28,985.95,10.02,9.8595,100.0,3.683943912439493,13.57144275,10.525264034692906,18.77,18.77,3.45,50.54510914000001,-0.129393305,0.5054510914000001,100.0,3.3519843542960595,11.23579911144557,3.389879041683201,11.795221,11.795221,-5.9793324,Walking
896_232,-155.71,-1.46,-1.5571000000000002,100.0,1.512317622062244,2.28710459,2.17063700327807,1.38,5.9,-5.9,885.85,8.81,8.8585,100.0,3.287204093146636,10.805710749999998,9.448742403092592,15.32,15.32,0.61,294.56726111,2.54700495,2.9456726111,100.0,2.2415582481282157,5.024583379751635,3.7015632524024666,11.795221,11.795221,-1.525479,Upstairs
896_233,-86.22000000000001,-0.97,-0.8622000000000001,100.0,2.3878909439084524,5.7020231599999995,2.5387815975384727,3.53,5.98,-5.98,968.72,9.52,9.6872,100.0,3.8331131159933176,14.692756160000002,10.41799404876006,19.0,19.0,3.11,64.73751362600001,0.020430522,0.6473751362600001,100.0,3.4583377266939115,11.96009983187441,3.5184079352630593,11.073342,11.073342,-6.1700177,Walking
896_234,-81.9,-1.13,-0.8190000000000001,100.0,2.2775273873216104,5.187131000000001,2.4203082448316366,4.94,5.71,-5.71,984.0400000000001,9.89,9.8404,100.0,3.7773363419213806,14.268269839999999,10.540481108564258,17.69,17.69,2.11,66.603499166,0.020430522,0.66603499166,100.0,3.502316329981486,12.266219675254987,3.5650837697550006,11.958665,11.958665,-6.66035,Walking
896_235,-147.05999999999997,-0.535,-1.4705999999999997,100.0,5.091760760287152,25.926027639999997,5.2998766023370765,10.92,11.6,-11.6,832.01,8.965,8.3201,100.0,7.801609512786447,60.86511098999999,11.405664163037592,19.57,19.57,-10.15,84.18736797599999,-0.42223078,0.8418736797599999,100.0,5.274538604199904,27.82075748719507,5.341302161446,10.56939,10.56939,-9.724928,Jogging
896_236,-497.15000000000003,-4.99,-4.971500000000001,100.0,0.033537292675467845,0.0011247499999999893,4.971613118495847,-4.9,5.05,-5.05,-227.67999999999998,-2.26,-2.2767999999999997,100.0,0.026033824152436727,0.000677759999999998,2.2769488356131324,-2.22,2.34,-2.34,790.6203327999999,7.8861814,7.906203327999999,100.0,0.03120549031767983,0.0009737826259668095,7.906264911214665,8.008764,8.008764,7.8180795,Sitting
896_237,-161.73999999999998,-1.61,-1.6173999999999997,100.0,1.0412344788759158,1.0841692399999998,1.9235779162799722,1.42,4.06,-4.06,914.68,9.254999999999999,9.146799999999999,100.0,1.5196590933495577,2.30936376,9.272179571168797,14.14,14.14,6.13,221.84822531000003,1.5118586,2.2184822531000004,100.0,2.0533127623289995,4.216093299943147,3.0228722776959662,7.9679036,7.9679036,-0.9942854,Upstairs
896_238,-78.66,-0.8,-0.7866,100.0,0.08118152499183542,0.00659044,0.7907780978251737,-0.61,0.95,-0.95,941.6499999999999,9.43,9.4165,100.0,0.05018714974971172,0.002518749999999989,9.416633740355413,9.53,9.53,9.3,273.3467592,2.7240696,2.7334675920000002,100.0,0.05841506378233218,0.0034123196766939366,2.734091694912768,2.8738933,2.8738933,2.6014864,Standing
896_239,-428.15000000000003,-4.29,-4.2815,100.0,0.061422715667739824,0.003772750000000011,4.28194056474398,-4.1,4.52,-4.52,-225.63999999999996,-2.26,-2.2563999999999997,100.0,0.025358233376952605,0.0006430399999999931,2.2565424879669336,-2.22,2.3,-2.3,823.935754,8.240311,8.23935754,100.0,0.03790554541473295,0.001436830373188382,8.239444732646009,8.308413,8.308413,8.158588,Sitting
896_240,-488.78999999999996,-4.9,-4.887899999999999,100.0,0.04160036057536041,0.0017305900000000004,4.888077024761374,-4.79,5.01,-5.01,-224.33999999999992,-2.26,-2.2433999999999994,100.0,0.03642032399636213,0.001326439999999991,2.2436956121541978,-2.11,2.34,-2.34,787.6783328000001,7.8861814,7.876783328000001,100.0,0.035081115032889305,0.0012306846319508121,7.876861448628553,7.9679036,7.9679036,7.7363577,Sitting
896_241,-116.48,-1.18,-1.1648,100.0,1.3805466163806277,1.9059089599999999,1.8062856916888868,1.76,4.94,-4.94,931.7400000000001,9.34,9.317400000000001,100.0,1.9898133681328007,3.9593572400000006,9.52750229598503,13.76,13.76,4.18,167.76182362999998,1.24626185,1.6776182362999998,100.0,2.0212339566135897,4.085386707367827,2.626745068356301,7.7772183,7.7772183,-2.1383946,Upstairs
896_242,-92.58,-1.32,-0.9258,100.0,2.3610337481704917,5.57448036,2.5360571760116137,5.24,7.55,-7.55,982.2499999999999,9.735,9.822499999999998,100.0,3.3048250710135934,10.921868750000002,10.36355995785232,16.93,16.93,3.17,69.62721644999999,0.040861044,0.6962721645,100.0,3.247081310538616,10.543537037249175,3.320893247954033,11.495573,11.495573,-5.6660647,Walking
896_243,-309.52000000000004,-3.375,-3.0952,100.0,5.346623697250443,28.58638496,6.177916153526204,10.23,14.98,-14.98,803.82,9.285,8.0382,100.0,7.6859128774661505,59.07325676000001,11.12141699604866,19.57,19.57,-9.96,123.30500589399999,0.5584342499999999,1.23305005894,100.0,5.03206852383283,25.321713628549116,5.180938725404987,13.021052,13.021052,-10.106298,Jogging
896_244,-94.53,-1.0350000000000001,-0.9453,100.0,2.3031936327629943,5.304700909999999,2.4896371221525437,3.99,7.31,-7.31,991.34,10.079999999999998,9.913400000000001,100.0,3.5180344569091417,12.37656644,10.519128576075111,16.09,16.09,3.26,46.32280169599999,0.0,0.46322801695999993,100.0,3.1902683590918612,10.177812203022677,3.2237233750307066,11.495573,11.495573,-6.0882955,Walking
896_245,-257.63,-3.245,-2.5763,100.0,5.18527427529152,26.88706931,5.790025129479146,8.28,12.18,-12.18,798.6099999999999,8.485,7.986099999999999,100.0,7.401823544911079,54.78699179000001,10.888745795545049,19.57,19.57,-10.88,142.07384601200002,1.2258312999999998,1.4207384601200002,100.0,4.260762476239032,18.15409687892657,4.491391171006008,13.293459,13.293459,-7.9270425,Jogging
896_246,-87.72,-0.825,-0.8772,100.0,2.2718838350584742,5.16145616,2.4353513093596986,3.87,6.97,-6.97,978.21,9.925,9.7821,100.0,3.471386263440011,12.05052259,10.37978819629765,18.43,18.43,3.02,76.750658634,0.25197644,0.76750658634,100.0,3.1879071039934064,10.162751703691628,3.2789965025548446,10.269742,10.269742,-6.5513873,Walking
896_247,-161.85999999999999,-1.59,-1.6185999999999998,100.0,0.9643650968383292,0.93000004,1.8841088078983126,2.6,3.87,-3.87,908.1900000000002,9.3,9.081900000000001,100.0,1.8105942090926945,3.27825139,9.26062411503674,15.09,15.09,5.48,259.276938094,1.93408935,2.59276938094,100.0,1.8925074999940839,3.581584637533857,3.2099902959781432,7.1234417,7.1234417,-0.61291564,Upstairs
896_248,-135.08999999999997,-1.42,-1.3508999999999998,100.0,1.8369845372239801,3.3745121900000004,2.280228716598403,3.95,7.27,-7.27,901.7600000000001,9.19,9.017600000000002,100.0,2.5378144613032685,6.44050224,9.367903287288996,15.24,15.24,2.98,233.64344643,1.6684926,2.3364344643,100.0,2.648826351024122,7.0162810378797635,3.5320259121145465,10.923519,10.923519,-2.070293,Upstairs
896_249,-150.81,-1.5,-1.5081,100.0,1.3519080553055374,1.8276553899999999,2.025344662026688,4.37,4.56,-4.56,925.8,9.34,9.258,100.0,2.2309370228672973,4.97708,9.523006038011316,15.09,15.09,4.48,224.367987326,1.85917745,2.24367987326,100.0,2.1773819163113495,4.740992009479684,3.126514254429634,8.539958,8.539958,-4.3312707,Upstairs
896_250,-429.36999999999995,-4.29,-4.293699999999999,100.0,0.062026687804525034,0.0038473100000000144,4.294147994655051,-4.18,4.48,-4.48,-222.91999999999993,-2.22,-2.229199999999999,100.0,0.028202127579315565,0.0007953599999999916,2.2293783886994154,-2.18,2.3,-2.3,833.728755,8.328842999999999,8.33728755,100.0,0.04468928444881944,0.001997132144547495,8.33740732023628,8.430995,8.430995,8.281172,Sitting
896_251,-310.44,-2.355,-3.1044,100.0,5.474360660387658,29.968624639999998,6.2933237641170185,7.01,13.82,-13.82,722.3800000000001,8.56,7.223800000000001,100.0,8.0329346791817,64.52803956,10.803301624966323,19.57,19.57,-11.99,110.69256530400003,0.38817990999999996,1.1069256530400002,100.0,5.084143894002882,25.848519134926782,5.203249324824326,15.431854,15.431854,-10.56939,Jogging
896_252,-114.57000000000001,-1.23,-1.1457000000000002,100.0,2.0787492657845967,4.32119851,2.3735684106425077,3.3,7.21,-7.21,960.1399999999999,9.235,9.601399999999998,100.0,3.582241203492585,12.832452040000003,10.247894125136149,17.73,17.73,2.98,76.99582397000002,0.11577296,0.7699582397000002,100.0,3.3454797977139243,11.192235076912,3.4329390859428197,10.310603,10.310603,-4.7943625,Walking
896_253,-63.47,-0.5,-0.6347,100.0,1.6455439556572167,2.7078149099999997,1.7637060412665144,5.05,5.05,-4.71,946.87,9.129999999999999,9.4687,100.0,2.865397234241703,8.210501310000001,9.892764072795833,18.28,18.28,3.83,205.74897378800003,1.9545199,2.05748973788,100.0,1.8139264264776964,3.2903290806741454,2.742916896691487,8.281172,8.281172,-2.8738933,Downstairs
896_254,-132.37,-1.42,-1.3237,100.0,0.9258883896021161,0.85726931,1.6153795219699918,1.42,3.76,-3.76,914.2800000000001,9.405000000000001,9.142800000000001,100.0,1.7806010670557288,3.17054016,9.314576318867111,14.21,14.21,5.28,213.47170984000002,1.3756552,2.1347170984000003,100.0,2.016426913853266,4.065977498911807,2.93649358744628,7.3141265,7.3141265,-1.525479,Upstairs
896_255,-283.3,-2.715,-2.833,100.0,5.64554629774657,31.872193000000003,6.316492856007992,9.72,13.82,-13.82,759.22,9.92,7.5922,100.0,7.790360399878814,60.68971516,10.878015260147414,19.57,19.57,-9.49,137.919639,0.054481390000000005,1.37919639,100.0,5.337979742221489,28.494027728367,5.513275832983149,14.206022,14.206022,-10.95076,Jogging
896_256,-301.05,-3.7,-3.0105,100.0,5.1178420012735835,26.192306749999997,5.937627219689697,8.24,13.14,-13.14,902.2099999999999,9.38,9.0221,100.0,7.460296012223644,55.65601659000001,11.707019475511263,19.57,19.57,-8.2,107.478162976,0.578864775,1.07478162976,100.0,4.535094391848313,20.567081142974015,4.660712037301123,12.680544,12.680544,-7.43671,Jogging
896_257,-37.949999999999996,-0.36,-0.37949999999999995,100.0,0.19755695381332442,0.03902875,0.4278422606522175,-0.04,0.89,-0.89,948.28,9.47,9.4828,100.0,0.11050864219598366,0.012212159999999942,9.483443889220837,9.85,9.85,9.23,256.89337959999995,2.5606253,2.5689337959999996,100.0,0.1359157184068472,0.01847308251004939,2.5725267599659714,2.8330324,2.8330324,2.152015,Standing
896_258,-97.16,-0.95,-0.9716,100.0,0.12212878448588606,0.014915440000000004,0.9792456280218972,-0.76,1.42,-1.42,939.7899999999998,9.43,9.397899999999998,100.0,0.09931057345519663,0.009862590000000006,9.398424708428536,9.81,9.81,9.08,274.06863749999997,2.7240696,2.7406863749999997,100.0,0.09427756858518084,0.008888259938333478,2.7423074346340113,3.0237172,3.0237172,2.5606253,Standing
896_259,-107.45000000000002,-0.645,-1.0745000000000002,100.0,1.6994130604417514,2.88800475,2.010610603771899,2.53,5.48,-5.48,961.6399999999999,9.45,9.616399999999999,100.0,2.8398741239709904,8.06488504,10.026965343512462,15.94,15.94,3.95,158.13223675799995,1.51866875,1.5813223675799994,100.0,1.5765568607927913,2.485531535312821,2.2329603591469414,5.8976107,5.8976107,-1.920469,Downstairs
896_260,-344.90000000000003,-4.405,-3.4490000000000003,100.0,5.427572846125605,29.458547,6.430719088873342,10.65,13.63,-13.63,842.42,9.059999999999999,8.424199999999999,100.0,7.49467906984682,56.17021436,11.275520387104093,19.53,19.53,-8.92,129.88363575999998,0.762739465,1.2988363575999997,100.0,4.691024708697462,22.00571281761011,4.867513605675256,13.33432,13.33432,-7.6954966,Jogging
896_261,-146.3,-1.46,-1.463,100.0,1.2380044426414634,1.5326550000000003,1.9165135011264596,2.53,6.97,-6.97,912.5300000000001,9.04,9.125300000000001,100.0,2.23793005029201,5.008330909999999,9.395713437520325,14.67,14.67,4.1,262.05549002,1.93408935,2.6205549001999997,100.0,1.9560687787570934,3.826205067228267,3.2700937375235126,8.771504,8.771504,-0.0,Upstairs
896_262,-273.48,-3.32,-2.7348000000000003,100.0,5.034641492698363,25.347614959999998,5.729462976579917,8.92,12.37,-12.37,813.5400000000001,8.925,8.1354,100.0,7.347553935834701,53.986548840000005,10.962266280290768,19.57,19.57,-9.62,139.21357481999996,1.3416043,1.3921357481999996,100.0,4.147129187764709,17.198680500009978,4.374553970569611,13.021052,13.021052,-6.851035,Jogging
896_263,-300.06,-3.3,-3.0006,100.0,5.152916226759367,26.552545639999995,5.9628974500656975,9.66,13.14,-13.14,809.37,9.29,8.0937,100.0,7.713494882995646,59.498003310000016,11.180607452191495,19.57,19.57,-11.65,128.03127085999998,1.1441092,1.2803127085999997,100.0,5.088094528790412,25.888705933906923,5.246704352801823,13.715691,13.715691,-7.9270425,Jogging
896_264,-288.92999999999995,-3.62,-2.8892999999999995,100.0,5.058879570616403,25.59226251,5.825831871930394,9.7,10.69,-10.69,892.07,9.265,8.9207,100.0,7.338771457812268,53.85756650999999,11.55146981989738,19.53,19.53,-6.59,147.113374154,0.59248514,1.47113374154,100.0,4.536422580778344,20.579129831395647,4.76900034775561,10.337844,10.337844,-6.428804,Jogging
896_265,-185.13000000000005,-1.685,-1.8513000000000006,100.0,1.3827188108939574,1.9119113099999998,2.3106758751499528,2.72,5.37,-5.37,905.3,9.129999999999999,9.052999999999999,100.0,2.072091938114716,4.293565,9.287107945964664,14.67,14.67,4.94,227.228260646,1.81831645,2.27228260646,100.0,2.3680791352624313,5.607798790865264,3.2819303823338357,8.853226,8.853226,-1.3075534,Upstairs
896_266,-92.63999999999999,-0.9,-0.9263999999999999,100.0,1.5806109704794538,2.4983310400000005,1.8320884258135577,4.37,4.48,-4.48,970.6399999999999,9.04,9.706399999999999,100.0,3.162524788835654,10.001563039999999,10.208612246529887,18.01,18.01,2.68,157.91431308399996,1.4573772,1.5791431308399995,100.0,1.9953914865315097,3.9815871845224278,2.5446571895250614,6.891896,6.891896,-2.4925237,Downstairs
896_267,-271.36,-2.545,-2.7136,100.0,5.782493669689575,33.43723304,6.3875549312706505,10.46,13.82,-13.82,779.66,9.15,7.7966,100.0,8.341355192053626,69.57820644,11.417757135269605,19.57,19.57,-11.95,115.17366040000003,-0.38136974,1.1517366040000003,100.0,5.091022674898967,25.918511876335433,5.2196751892554465,14.859799,14.859799,-10.841797,Jogging
896_268,-336.0199999999999,-3.085,-3.3601999999999994,100.0,5.64046043865215,31.814793960000003,6.565496020865446,6.93,14.75,-14.75,813.2200000000001,9.129999999999999,8.132200000000001,100.0,7.947509745826047,63.16291116,11.370821782087695,19.57,19.57,-12.72,136.32606199000003,0.306457835,1.3632606199000004,100.0,5.649694999430202,31.919053586586628,5.811844208541447,14.982383,14.982383,-10.310603,Jogging
896_269,-364.1699999999999,-3.545,-3.641699999999999,100.0,5.269367904217736,27.766238110000014,6.405327235981,10.76,13.57,-13.57,832.7299999999998,8.81,8.327299999999997,100.0,8.266524524248386,68.33542771,11.73368454493302,19.57,19.57,-10.19,121.30282084000001,0.55162407,1.2130282084000001,100.0,5.521301215745424,30.4847671149919,5.65298191659641,14.941522,14.941522,-9.915613,Jogging
896_270,-130.15000000000003,-1.31,-1.3015000000000003,100.0,0.9960636274857144,0.99214275,1.6389158001557003,2.41,3.79,-3.79,908.3199999999999,9.29,9.0832,100.0,1.92090597375301,3.68987976,9.284094032268309,13.63,13.63,4.9,231.96814275,1.6684926,2.3196814275,100.0,2.087816463311456,4.358977584474356,3.1208812072174092,7.43671,7.43671,-0.7218784,Upstairs
896_271,-95.33,-1.205,-0.9533,100.0,2.2003740841047916,4.84164611,2.398004795658257,4.63,7.93,-7.93,987.3,10.434999999999999,9.873,100.0,3.39877345523352,11.551661,10.44163732371509,18.73,18.73,3.83,58.581116266,0.020430522,0.58581116266,100.0,3.07964495513076,9.484213049662339,3.1348664673251077,11.795221,11.795221,-6.5513873,Walking
896_272,-116.62,-1.08,-1.1662000000000001,100.0,1.7794975583012187,3.1666115599999993,2.127588776056125,4.25,6.51,-6.51,967.8699999999999,9.594999999999999,9.6787,100.0,3.6712073368307596,13.477763309999998,10.35156978433706,19.46,19.46,2.56,163.51227447000002,1.7978859,1.6351227447000003,100.0,1.9865046050313362,3.9462005458107052,2.5729024342259783,7.5865335,7.5865335,-3.214402,Downstairs
896_273,-142.46999999999997,-1.1600000000000001,-1.4246999999999996,100.0,5.816971111325894,33.83715291000001,5.988899982467565,12.03,14.25,-14.25,888.64,10.02,8.8864,100.0,8.472806090074291,71.78844303999999,12.278295810087002,19.57,19.57,-10.42,44.32060748999999,-0.46309182,0.4432060748999999,100.0,5.836207080565694,34.06131308724513,5.853011593365709,12.108489,13.715691,-13.715691,Jogging
896_274,-140.3,-1.61,-1.403,100.0,1.2418007086485334,1.5420689999999997,1.8736269639391934,1.46,4.67,-4.67,916.1099999999999,9.059999999999999,9.1611,100.0,2.0418647824966274,4.16921179,9.385891806322935,14.86,14.86,5.22,241.66582850999998,1.7434045,2.4166582851,100.0,2.2686276362652866,5.146671352026621,3.3146506028492797,9.343558,9.343558,-1.1849703,Upstairs
896_275,-284.82,-2.915,-2.8482,100.0,5.015161090134592,25.151840759999995,5.767502405721215,8.08,13.14,-13.14,884.5200000000001,9.094999999999999,8.8452,100.0,5.994793320874374,35.93754696,10.685275382506527,19.15,19.15,-8.01,133.533887864,0.61291564,1.33533887864,100.0,4.429721936814528,19.622436437495857,4.626615000008472,11.985906,11.985906,-9.152874,Jogging
